energy,tempo,danceability,playlist_genre,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name,track_album_release_date,instrumentalness,mode,key,duration_ms,playlist_subgenre,type,label_kaggle
0.248,79.952,0.718,lofi,0.125,0.192,"Ngyn, nitsua.",4.0,0.0378,44,above the clouds,Lofi Hip Hop,above the clouds,2020-10-02,0.915,0.0,5.0,99820.0,hip-hop,audio_features,0
0.496,100.054,0.653,lofi,0.0772,0.198,Ren Avel,4.0,0.03,33,Future Sight,Lofi Hip Hop,Lifelight (Super Smash Bros. Ultimate),2022-06-24,0.931,0.0,7.0,90000.0,hip-hop,audio_features,0
0.486,175.786,0.5,lofi,0.119,0.36,"Tom Doolie, Saib",4.0,0.168,23,Naoko,Lofi Hip Hop,New Fields,2020-06-21,0.353,1.0,9.0,132427.0,hip-hop,audio_features,0
0.285,74.969,0.64,lofi,0.097,0.0923,Shierro,4.0,0.0269,38,Disconnected,Lofi Hip Hop,Club Insomnia,2021-07-30,0.956,1.0,0.0,180617.0,hip-hop,audio_features,0
0.417,93.048,0.717,lofi,0.121,0.59,Altair Blake,4.0,0.046,41,Fly Away,Lofi Hip Hop,Fly Away,2020-10-30,0.943,0.0,8.0,123867.0,hip-hop,audio_features,0
0.449,150.029,0.626,lofi,0.111,0.217,Shierro,4.0,0.0378,26,Disconnected,Lofi Hip Hop,Disconnect,2021-07-30,0.964,0.0,9.0,129400.0,hip-hop,audio_features,0
0.491,156.078,0.67,lofi,0.373,0.506,Ren Avel,4.0,0.0855,31,Future Sight,Lofi Hip Hop,Giorno's Theme (JoJo's Bizarre Adventure),2022-06-24,0.973,1.0,9.0,73846.0,hip-hop,audio_features,0
0.37,80.055,0.592,lofi,0.106,0.143,LoFi Waiter,4.0,0.167,51,Coffee Sunrise,Lofi Hip Hop,Midnight Macchiato,2020-09-18,0.91,1.0,0.0,123016.0,hip-hop,audio_features,0
0.526,154.082,0.613,lofi,0.168,0.108,Shierro,4.0,0.031,54,Quiet Storm,Lofi Hip Hop,Quiet Storm,2020-11-03,0.933,0.0,7.0,124675.0,hip-hop,audio_features,0
0.704,74.983,0.694,lofi,0.0908,0.212,LoFi Waiter,4.0,0.207,53,Rainy Nights,Lofi Hip Hop,Watching The Rain,2021-01-22,0.831,0.0,11.0,96617.0,hip-hop,audio_features,0
0.632,136.103,0.64,lofi,0.109,0.275,Ren Avel,4.0,0.0374,31,Future Sight,Lofi Hip Hop,We Gotta Power (Dragon Ball Z),2022-06-24,0.85,1.0,7.0,104559.0,hip-hop,audio_features,0
0.53,80.001,0.619,lofi,0.135,0.118,LoFi Waiter,4.0,0.0363,47,Cold Morning,Lofi Hip Hop,Cold Morning,2020-11-06,0.865,1.0,0.0,123016.0,hip-hop,audio_features,0
0.373,89.981,0.762,lofi,0.127,0.246,Sleepy Tom,4.0,0.049,49,Walking On The Clouds,Lofi Hip Hop,Walking On The Clouds,2020-10-30,0.929,0.0,5.0,96667.0,hip-hop,audio_features,0
0.499,147.661,0.648,lofi,0.107,0.119,LoFi Waiter,4.0,0.0412,52,Coffee Sunrise,Lofi Hip Hop,Walking in Ueno,2020-09-18,0.933,1.0,8.0,91833.0,hip-hop,audio_features,0
0.289,74.987,0.521,lofi,0.0878,0.0715,mood.,4.0,0.0292,52,letting go,Lofi Hip Hop,letting go,2021-02-19,0.843,1.0,7.0,102417.0,hip-hop,audio_features,0
0.42,170.048,0.487,lofi,0.109,0.064,LoFi Waiter,4.0,0.0475,46,Coffee Sunset,Lofi Hip Hop,Sunset Coffee,2020-10-09,0.881,1.0,10.0,141684.0,hip-hop,audio_features,0
0.37,80.014,0.777,lofi,0.255,0.123,Chilled Cougar,4.0,0.0504,36,435Hz,Lofi Hip Hop,Waves,2020-11-06,0.905,1.0,9.0,123000.0,hip-hop,audio_features,0
0.304,78.026,0.638,lofi,0.166,0.171,LoFi Waiter,4.0,0.0333,50,A Night in Tokyo,Lofi Hip Hop,Shukudai,2021-02-03,0.741,1.0,9.0,117131.0,hip-hop,audio_features,0
0.508,169.92,0.534,lofi,0.366,0.321,Ren Avel,4.0,0.0293,31,Future Sight,Lofi Hip Hop,Asterisk (Bleach),2022-06-24,0.835,1.0,0.0,122824.0,hip-hop,audio_features,0
0.67,169.959,0.623,lofi,0.154,0.398,Ren Avel,4.0,0.0464,36,Eternal Ride,Lofi Hip Hop,Dan Dan Kokoro Hikareteku (Dragon Ball GT),2021-04-09,0.93,1.0,0.0,169853.0,hip-hop,audio_features,0
0.309,87.028,0.768,lofi,0.148,0.176,Altair Blake,4.0,0.0911,40,No Sleep,Lofi Hip Hop,No Sleep,2020-10-16,0.906,0.0,7.0,176552.0,hip-hop,audio_features,0
0.536,79.993,0.669,lofi,0.0885,0.824,LoFi Waiter,4.0,0.0381,45,A Night in Tokyo,Lofi Hip Hop,Night Drive,2021-02-03,0.0697,1.0,1.0,120016.0,hip-hop,audio_features,0
0.493,75.236,0.599,lofi,0.248,0.37,Ren Avel,4.0,0.229,36,Eternal Ride,Lofi Hip Hop,the WORLD (Death Note),2021-04-09,0.864,0.0,11.0,112300.0,hip-hop,audio_features,0
0.259,149.957,0.612,lofi,0.106,0.214,Otaku,4.0,0.0999,46,Anime Lofi Vol. 2,Lofi Hip Hop,Renai Circulation (Bakemonogatari),2021-04-16,0.901,0.0,11.0,105617.0,hip-hop,audio_features,0
0.415,140.025,0.664,lofi,0.664,0.181,LoFi Waiter,4.0,0.141,48,Rainy Nights,Lofi Hip Hop,Morning Dew,2021-01-22,0.746,0.0,0.0,92464.0,hip-hop,audio_features,0
0.295,98.98,0.708,lofi,0.123,0.2,Ren Avel,4.0,0.0304,29,Future Sight,Lofi Hip Hop,Bon Voyage (One Piece),2022-06-24,0.944,1.0,5.0,131717.0,hip-hop,audio_features,0
0.298,150.077,0.598,lofi,0.105,0.124,"Otaku, LoFi Waiter",4.0,0.0374,41,Anime Lofi Vol. 2,Lofi Hip Hop,Hacking to the Gate (Stein;Gate),2021-04-16,0.889,0.0,2.0,108817.0,hip-hop,audio_features,0
0.188,75.004,0.634,lofi,0.111,0.387,Otaku,4.0,0.0419,41,Anime Lofi Vol. 2,Lofi Hip Hop,The Day (My Hero Academia),2021-04-16,0.895,0.0,6.0,86417.0,hip-hop,audio_features,0
0.552,139.972,0.65,lofi,0.144,0.388,Ren Avel,4.0,0.037,30,Future Sight,Lofi Hip Hop,Sing My Pleasure (Vivy Fluorite Eye's Song),2022-06-24,0.922,0.0,5.0,115714.0,hip-hop,audio_features,0
0.585,170.0,0.749,lofi,0.0809,0.551,"Otaku, LoFi Waiter",4.0,0.0963,43,Anime Lofi Vol. 2,Lofi Hip Hop,Tank! (Cowboy Bebop),2021-04-16,0.896,1.0,1.0,104404.0,hip-hop,audio_features,0
0.461,179.961,0.564,lofi,0.0914,0.454,Ren Avel,4.0,0.0742,32,Eternal Ride,Lofi Hip Hop,Colors (Code Geass),2021-04-09,0.925,1.0,1.0,136500.0,hip-hop,audio_features,0
0.498,140.009,0.878,lofi,0.108,0.0577,mood.,4.0,0.0715,47,letting go,Lofi Hip Hop,black roses,2021-02-19,0.867,1.0,8.0,113893.0,hip-hop,audio_features,0
0.521,130.023,0.765,lofi,0.107,0.533,Ren Avel,4.0,0.0317,31,Future Sight,Lofi Hip Hop,Guren no Yumiya (Attack on Titan),2022-06-24,0.817,0.0,1.0,81462.0,hip-hop,audio_features,0
0.413,75.007,0.643,lofi,0.131,0.424,Altair Blake,4.0,0.0334,39,Floating Away,Lofi Hip Hop,Let It Flow,2020-11-06,0.833,0.0,10.0,129600.0,hip-hop,audio_features,0
0.52,82.47,0.674,lofi,0.107,0.225,LoFi Waiter,4.0,0.0334,47,A Night in Tokyo,Lofi Hip Hop,Jazzy Afternoon,2021-02-03,0.945,1.0,4.0,96047.0,hip-hop,audio_features,0
0.469,78.98,0.703,lofi,0.0963,0.321,Ren Avel,4.0,0.0471,32,Eternal Ride,Lofi Hip Hop,National Park (Pokémon Gold & Silver),2021-04-09,0.94,1.0,1.0,119241.0,hip-hop,audio_features,0
0.465,100.11,0.708,lofi,0.0971,0.264,Ren Avel,4.0,0.0312,32,Future Sight,Lofi Hip Hop,Kimi ni Todoke (Kimi ni Todoke),2022-06-24,0.908,0.0,6.0,78000.0,hip-hop,audio_features,0
0.571,134.996,0.845,lofi,0.313,0.657,LoFi Waiter,4.0,0.058,47,A Night in Tokyo,Lofi Hip Hop,Japanese Winter,2021-02-03,0.865,0.0,5.0,108458.0,hip-hop,audio_features,0
0.401,157.973,0.691,lofi,0.225,0.418,Satoshi Nakamoto,4.0,0.0338,40,Bitcoin,Lofi Hip Hop,Hyper Printing,2021-02-05,0.916,1.0,0.0,129138.0,hip-hop,audio_features,0
0.555,159.954,0.666,lofi,0.0726,0.568,Otaku,4.0,0.0427,42,Anime Lofi Vol. 2,Lofi Hip Hop,This Game (No Game No Life),2021-04-16,0.899,0.0,1.0,117016.0,hip-hop,audio_features,0
0.0786,80.041,0.7,lofi,0.112,0.568,LoFi Waiter,4.0,0.173,46,Coffee Sunrise,Lofi Hip Hop,Have a Nice Day,2020-09-18,0.941,1.0,0.0,72016.0,hip-hop,audio_features,0
0.547,159.947,0.606,lofi,0.0978,0.357,Ren Avel,4.0,0.0964,31,Future Sight,Lofi Hip Hop,Lake (Pokémon Diamond & Pearl),2022-06-24,0.927,1.0,5.0,146250.0,hip-hop,audio_features,0
0.502,142.534,0.673,lofi,0.118,0.707,Ren Avel,3.0,0.0315,33,Eternal Ride,Lofi Hip Hop,Lost Woods (The Legend of Zelda),2021-04-09,0.945,1.0,0.0,86211.0,hip-hop,audio_features,0
0.382,180.123,0.609,lofi,0.0879,0.12,Sleepy Tom,4.0,0.103,43,Ear Candy,Lofi Hip Hop,Green Bubble,2020-10-23,0.916,1.0,0.0,97333.0,hip-hop,audio_features,0
0.455,140.109,0.413,lofi,0.0809,0.103,Sleepy Tom,4.0,0.0978,40,Walking On The Clouds,Lofi Hip Hop,Gold Tear,2020-10-30,0.909,1.0,7.0,171429.0,hip-hop,audio_features,0
0.319,149.998,0.675,lofi,0.122,0.177,a girl and a cat,4.0,0.0453,51,lofi study 2021,Lofi Hip Hop,rainbow bridge,2021-01-01,0.923,1.0,5.0,118400.0,hip-hop,audio_features,0
0.224,86.04,0.793,lofi,0.101,0.483,Altair Blake,4.0,0.166,44,Floetry,Lofi Hip Hop,Floetry,2020-10-02,0.726,0.0,5.0,136744.0,hip-hop,audio_features,0
0.469,145.947,0.742,lofi,0.334,0.737,Ren Avel,4.0,0.0367,35,Eternal Ride,Lofi Hip Hop,Violet City (Pokémon Gold & Silver),2021-04-09,0.903,0.0,1.0,144452.0,hip-hop,audio_features,0
0.141,130.018,0.542,lofi,0.191,0.102,Altair Blake,4.0,0.0749,44,Floating Away,Lofi Hip Hop,Floating Away,2020-11-06,0.109,0.0,3.0,112615.0,hip-hop,audio_features,0
0.486,155.969,0.709,lofi,0.0773,0.354,LoFi Waiter,3.0,0.0433,42,Cold Morning,Lofi Hip Hop,Fall Vibes,2020-11-06,0.865,0.0,9.0,116939.0,hip-hop,audio_features,0
0.332,80.014,0.744,jazz,0.0642,0.525,lorleaf,4.0,0.0947,61,Sueca,Jazz Vibes,Sueca,2024-10-11,0.894,1.0,0.0,144182.0,modern,audio_features,0
0.461,150.026,0.835,jazz,0.0967,0.667,"Erwin Do, Lenny B",4.0,0.0917,53,Streets Of Rio,Jazz Vibes,Streets Of Rio,2024-10-22,0.935,0.0,6.0,157600.0,modern,audio_features,0
0.592,145.965,0.837,jazz,0.115,0.364,Philanthrope,4.0,0.119,51,Drizzle,Jazz Vibes,Drizzle,2024-11-08,0.822,1.0,9.0,124931.0,modern,audio_features,0
0.166,140.094,0.669,jazz,0.0729,0.0396,"Kanisan, lost echoes",4.0,0.0438,51,Yuna,Jazz Vibes,Yuna,2023-11-21,0.865,0.0,1.0,123481.0,modern,audio_features,0
0.457,135.87,0.62,jazz,0.134,0.361,The Lofi Big Band,4.0,0.0424,50,Butterfly Weed,Jazz Vibes,Butterfly Weed,2023-11-22,0.907,0.0,2.0,132603.0,modern,audio_features,0
0.215,75.198,0.551,jazz,0.128,0.452,"C4C, Plusma",4.0,0.0379,50,Call a Friend,Jazz Vibes,Call a Friend,2024-08-09,0.902,1.0,1.0,141000.0,modern,audio_features,0
0.698,79.982,0.637,jazz,0.154,0.636,"Shuko, FLKS",4.0,0.0526,50,Tokyo Lights,Jazz Vibes,Tokyo Lights,2024-01-26,0.885,1.0,4.0,125818.0,modern,audio_features,0
0.287,80.663,0.652,jazz,0.104,0.201,lorleaf,4.0,0.47,51,Albaizyn,Jazz Vibes,Albaizyn,2024-10-25,0.906,0.0,9.0,99114.0,modern,audio_features,0
0.34,83.625,0.521,jazz,0.115,0.481,"flâneur, Dani Catalá, dennisivnvc",4.0,0.106,50,Duende,Jazz Vibes,Duende,2024-04-04,0.882,0.0,7.0,133955.0,modern,audio_features,0
0.208,142.182,0.865,jazz,0.073,0.306,Dpsht,4.0,0.215,49,Calm Winds,Jazz Vibes,Calm Winds,2024-05-17,0.754,1.0,2.0,114930.0,modern,audio_features,0
0.446,80.064,0.643,jazz,0.174,0.4,"No Spirit, Sátyr, Sitting Duck",4.0,0.0353,49,Symbiosis,Jazz Vibes,Fire Barrel,2023-12-08,0.952,0.0,11.0,116240.0,modern,audio_features,0
0.331,74.956,0.689,jazz,0.137,0.462,"Jost Esser, Sleeping Dove, very noise person",4.0,0.0509,49,lemon soda,Jazz Vibes,lemon soda,2024-03-21,0.929,0.0,9.0,140800.0,modern,audio_features,0
0.321,142.054,0.838,jazz,0.111,0.816,Showyou,4.0,0.0748,49,Nicosia,Jazz Vibes,Nicosia,2024-08-27,0.889,1.0,4.0,114943.0,modern,audio_features,0
0.295,179.911,0.616,jazz,0.0639,0.722,Koralle,4.0,0.0911,49,Perfections,Jazz Vibes,Perfections,2023-11-24,0.857,0.0,10.0,176000.0,modern,audio_features,0
0.441,147.944,0.678,jazz,0.13,0.136,"Leo Motta, Toti Cisneros",4.0,0.0434,49,Eyes Closed,Jazz Vibes,Eyes Closed,2024-02-09,0.756,1.0,5.0,130533.0,modern,audio_features,0
0.12,80.041,0.663,jazz,0.115,0.19,L.Dre,4.0,0.0344,49,Gymnopédies,Jazz Vibes,Gymnopédies,2023-02-10,0.88,1.0,7.0,162000.0,modern,audio_features,0
0.448,87.971,0.802,jazz,0.128,0.38,"flâneur, marsquake",4.0,0.235,48,Sabai,Jazz Vibes,Sabai,2024-08-27,0.831,1.0,2.0,120000.0,modern,audio_features,0
0.197,80.079,0.614,jazz,0.13,0.265,"Jost Esser, SOFLUX",4.0,0.0417,48,NYC,Jazz Vibes,NYC,2024-01-24,0.631,1.0,3.0,111000.0,modern,audio_features,0
0.266,75.028,0.662,jazz,0.111,0.328,"Mindeliq, ØNEMOR3",4.0,0.074,48,Echoes,Jazz Vibes,Echoes,2023-08-25,0.907,0.0,9.0,118425.0,modern,audio_features,0
0.338,160.006,0.873,jazz,0.0976,0.588,Zmeyev,4.0,0.566,48,Level Up,Jazz Vibes,Level Up,2023-11-10,0.813,0.0,1.0,120000.0,modern,audio_features,0
0.244,82.003,0.812,jazz,0.0747,0.298,ENRA,4.0,0.0486,48,No Goodbyes,Jazz Vibes,No Goodbyes,2024-05-31,0.833,1.0,1.0,130252.0,modern,audio_features,0
0.876,90.041,0.774,jazz,0.114,0.811,RejSende,4.0,0.0536,48,Tropicana,Jazz Vibes,Tropicana,2023-04-27,0.9,1.0,10.0,192354.0,modern,audio_features,0
0.409,82.994,0.631,jazz,0.191,0.336,"SamuW, Mendeville, Lazlow",4.0,0.0341,48,Sedimental,Jazz Vibes,Hidden Gems,2024-06-07,0.727,0.0,2.0,157590.0,modern,audio_features,0
0.357,80.044,0.686,jazz,0.117,0.381,.Eehou,4.0,0.0584,48,cycles,Jazz Vibes,cycles,2024-01-03,0.0167,0.0,6.0,132107.0,modern,audio_features,0
0.464,78.809,0.532,jazz,0.125,0.204,"Erwin Do, flâneur, Beto Braga, Raouf",4.0,0.054,48,Picadilly,Jazz Vibes,Picadilly,2024-05-23,0.89,0.0,2.0,147000.0,modern,audio_features,0
0.658,87.982,0.661,jazz,0.0966,0.585,"Beats by Tobÿ, Tobÿ",4.0,0.0434,48,Sunset Cruising,Jazz Vibes,Sunset Cruising,2024-06-07,0.78,0.0,7.0,185678.0,modern,audio_features,0
0.409,159.924,0.566,jazz,0.101,0.482,"Banks, AC, Dryden",4.0,0.0441,48,Moonlit Cruisin,Jazz Vibes,Moonlit Cruisin,2024-02-23,0.937,1.0,5.0,120797.0,modern,audio_features,0
0.182,153.944,0.59,jazz,0.111,0.253,lorleaf,4.0,0.0543,48,Bali,Jazz Vibes,Bali,2023-08-04,0.957,1.0,6.0,134750.0,modern,audio_features,0
0.499,78.005,0.682,jazz,0.176,0.622,Mozzie,4.0,0.0432,48,floating,Jazz Vibes,floating,2024-06-26,0.88,0.0,11.0,116923.0,modern,audio_features,0
0.25,85.022,0.83,jazz,0.195,0.442,Oilix,4.0,0.0575,47,That Summer Feeling,Jazz Vibes,That Summer Feeling,2023-08-25,0.922,1.0,7.0,127059.0,modern,audio_features,0
0.528,145.996,0.739,jazz,0.123,0.931,"7apes, Les Jardíns",4.0,0.0391,47,Crimson,Jazz Vibes,Crimson,2023-11-29,0.576,0.0,0.0,112603.0,modern,audio_features,0
0.416,90.999,0.876,jazz,0.121,0.785,Cap Kendricks,4.0,0.0976,47,Think Twice,Jazz Vibes,Think Twice,2023-11-24,0.855,1.0,6.0,120000.0,modern,audio_features,0
0.395,71.95,0.633,jazz,0.105,0.6,Mendeville,4.0,0.214,47,Ripples Of Autumn,Jazz Vibes,Ripples Of Autumn,2023-11-15,0.112,0.0,7.0,123084.0,modern,audio_features,0
0.492,90.013,0.764,jazz,0.345,0.71,Jazzy James,4.0,0.0916,47,Aperitif,Jazz Vibes,Aperitif,2024-01-12,0.849,0.0,2.0,137333.0,modern,audio_features,0
0.299,69.306,0.727,jazz,0.102,0.165,Butterscotch,4.0,0.0813,47,P_Optimist,Jazz Vibes,P_Optimist,2024-02-29,0.534,0.0,4.0,103043.0,modern,audio_features,0
0.585,83.045,0.669,jazz,0.104,0.31,Ben Jammin' Beats,4.0,0.0551,47,Myth,Jazz Vibes,Myth,2023-11-17,0.692,0.0,9.0,115663.0,modern,audio_features,0
0.336,172.026,0.701,jazz,0.136,0.673,"Monocloud, Lazlow",4.0,0.133,47,On The Sly,Jazz Vibes,On The Sly,2024-02-12,0.908,0.0,8.0,123140.0,modern,audio_features,0
0.293,84.001,0.753,jazz,0.112,0.334,"Hoffy Beats, Tonion, Louk",4.0,0.0479,47,Inappropriately Sleeping,Jazz Vibes,Inappropriately Sleeping,2024-03-15,0.862,0.0,0.0,150162.0,modern,audio_features,0
0.184,76.001,0.708,jazz,0.117,0.452,lorleaf,4.0,0.294,47,Tenkodo,Jazz Vibes,Tenkodo,2022-08-05,0.53,0.0,4.0,157895.0,modern,audio_features,0
0.633,81.003,0.711,jazz,0.0463,0.607,Mindscape,4.0,0.0668,47,Circle Reflections,Jazz Vibes,Circle Reflections,2024-08-16,0.781,1.0,1.0,160000.0,modern,audio_features,0
0.37,93.961,0.452,jazz,0.128,0.0905,"jüle., IONA, Chill Select, Bn Hl",4.0,0.0489,47,Come On Up,Jazz Vibes,Come On Up,2024-05-10,0.92,0.0,11.0,152967.0,modern,audio_features,0
0.37,81.991,0.798,jazz,0.103,0.222,ron quixote,3.0,0.0585,47,Mañana,Jazz Vibes,Mañana,2024-05-31,0.894,0.0,1.0,124750.0,modern,audio_features,0
0.322,84.963,0.699,jazz,0.158,0.475,"Oaty., Chancla",4.0,0.107,47,Apapane,Jazz Vibes,Apapane,2023-06-23,0.788,0.0,11.0,127245.0,modern,audio_features,0
0.566,101.973,0.83,jazz,0.11,0.469,"Kimmø, Kid Tarô, Shuko",4.0,0.0524,47,Calm Your Mind,Jazz Vibes,Calm Your Mind,2024-02-16,0.918,0.0,5.0,106158.0,modern,audio_features,0
0.666,130.04,0.787,jazz,0.104,0.28,"Sátyr, Mosalla",4.0,0.0462,47,Low Tide,Jazz Vibes,Low Tide,2024-04-08,0.7,1.0,0.0,136846.0,modern,audio_features,0
0.323,79.155,0.529,jazz,0.0908,0.138,Damn Homies,4.0,0.308,46,Passenger,Jazz Vibes,Passenger,2023-11-10,0.891,1.0,10.0,147000.0,modern,audio_features,0
0.283,86.952,0.615,jazz,0.0992,0.419,Hans Hu$tle,4.0,0.0739,46,Cream,Jazz Vibes,Cream,2023-11-20,0.924,1.0,7.0,132417.0,modern,audio_features,0
0.381,80.344,0.751,jazz,0.24,0.732,Josa,4.0,0.133,46,Fishizens,Jazz Vibes,Fishizens,2024-05-23,0.74,1.0,7.0,99301.0,modern,audio_features,0
0.324,145.826,0.604,jazz,0.127,0.254,"Midan, Beats for Trees",4.0,0.0963,46,Spring Melody,Jazz Vibes,Spring Melody,2024-06-07,0.928,0.0,6.0,131597.0,modern,audio_features,0
0.45,89.025,0.714,jazz,0.101,0.512,"Lamar Azul, Mindscape",4.0,0.14,47,Midnight Cruisin,Jazz Vibes,Midnight Cruisin,2023-11-10,0.871,1.0,8.0,108463.0,modern,audio_features,0
0.328,79.008,0.748,jazz,0.107,0.382,Guzimi,4.0,0.232,46,Sunday Galaxy Ride,Jazz Vibes,Sunday Galaxy Ride,2024-02-02,0.923,0.0,6.0,109367.0,modern,audio_features,0
0.532,160.023,0.66,jazz,0.123,0.651,"Odd Panda, Hikari",4.0,0.0553,46,Pirogue,Jazz Vibes,Pirogue,2024-07-23,0.799,1.0,2.0,123375.0,modern,audio_features,0
0.379,85.04,0.638,jazz,0.139,0.36,"flamingo zamperoni, Chirofafa",4.0,0.0366,46,deliberation,Jazz Vibes,deliberation,2023-06-29,0.568,0.0,0.0,131294.0,modern,audio_features,0
0.474,82.038,0.603,jazz,0.12,0.585,"SamuW, Mendeville, Lazlow",4.0,0.265,46,Floatin',Jazz Vibes,Floatin',2024-04-26,0.467,0.0,5.0,142134.0,modern,audio_features,0
0.368,87.969,0.624,jazz,0.109,0.26,"Zmeyev, flowless",4.0,0.414,46,Move Around,Jazz Vibes,Move Around,2024-08-23,0.914,0.0,1.0,114545.0,modern,audio_features,0
0.434,163.97,0.817,jazz,0.16,0.477,"Screen Jazzmaster, Zmeyev",4.0,0.166,46,Lightness,Jazz Vibes,Lightness,2024-03-22,0.875,0.0,7.0,140488.0,modern,audio_features,0
0.347,81.999,0.691,jazz,0.105,0.456,"Mr. Käfer, Niklas Nadidai",4.0,0.0614,46,Mood Swings,Jazz Vibes,Mood Swings,2024-08-16,0.914,0.0,10.0,141220.0,modern,audio_features,0
0.313,150.066,0.729,jazz,0.115,0.224,"Noflik, Pleij",4.0,0.429,46,The Backyard,Jazz Vibes,The Backyard,2023-01-17,0.88,1.0,5.0,146000.0,modern,audio_features,0
0.435,132.157,0.777,jazz,0.246,0.688,Peter Kind,4.0,0.322,46,Chichihua,Jazz Vibes,Chichihua,2024-02-29,0.0647,1.0,11.0,118489.0,modern,audio_features,0
0.166,80.99,0.735,jazz,0.106,0.543,Kasimir,4.0,0.0842,46,Golden Leaves,Jazz Vibes,Golden Leaves,2023-10-27,0.956,1.0,7.0,110732.0,modern,audio_features,0
0.471,81.05,0.75,jazz,0.114,0.765,"Zmeyev, Screen Jazzmaster",4.0,0.141,46,Jazzy Mondays,Jazz Vibes,Jazzy Mondays,2024-07-26,0.826,1.0,11.0,130370.0,modern,audio_features,0
0.344,87.026,0.662,jazz,0.152,0.652,halfpastseven,4.0,0.22,45,The Other Day,Jazz Vibes,The Other Day,2023-12-01,0.878,1.0,11.0,99310.0,modern,audio_features,0
0.434,80.002,0.733,jazz,0.119,0.711,"Jikuru, Lola",4.0,0.102,45,New Chapter,Jazz Vibes,New Chapter,2024-04-26,0.905,0.0,0.0,132268.0,modern,audio_features,0
0.505,83.935,0.692,jazz,0.607,0.418,Platinum Dust,4.0,0.127,45,Bobba,Jazz Vibes,Bobba,2024-02-15,0.664,1.0,7.0,119633.0,modern,audio_features,0
0.463,83.967,0.796,jazz,0.196,0.581,Señor Siesta,4.0,0.0462,45,Felices Siestas,Jazz Vibes,Felices Siestas,2022-12-16,0.836,0.0,7.0,127321.0,modern,audio_features,0
0.361,89.026,0.8,jazz,0.0995,0.322,"Guidolain beats, brass.beats",4.0,0.0647,45,The Last Day,Jazz Vibes,The Last Day,2023-08-22,0.927,0.0,4.0,159101.0,modern,audio_features,0
0.199,160.64,0.604,jazz,0.116,0.629,Butterscotch,3.0,0.0489,45,Kamada,Jazz Vibes,Kamada,2023-11-30,0.938,1.0,3.0,114393.0,modern,audio_features,0
0.261,145.978,0.735,jazz,0.129,0.533,"Mozzie, flut",4.0,0.109,45,cinnamon,Jazz Vibes,cinnamon,2023-12-14,0.907,1.0,2.0,120000.0,modern,audio_features,0
0.354,84.223,0.472,jazz,0.1,0.432,KaspaHauser,4.0,0.158,45,A Million Times,Jazz Vibes,A Million Times,2023-10-25,0.885,1.0,9.0,113118.0,modern,audio_features,0
0.56,119.974,0.558,jazz,0.108,0.341,"xander., Rikard From",5.0,0.104,45,Life Form,Jazz Vibes,Life Form,2024-08-16,0.838,0.0,4.0,194667.0,modern,audio_features,0
0.367,87.982,0.724,jazz,0.0996,0.646,Loop Schrauber,4.0,0.0956,45,biking,Jazz Vibes,biking,2023-10-20,0.8,0.0,2.0,141818.0,modern,audio_features,0
0.469,76.006,0.679,jazz,0.132,0.675,paris91,4.0,0.0621,45,Yard,Jazz Vibes,Yard,2024-03-08,0.891,0.0,10.0,105789.0,modern,audio_features,0
0.324,74.009,0.733,jazz,0.122,0.617,"Mindeliq, Billa Qause",4.0,0.126,45,Urban Oasis,Jazz Vibes,Urban Oasis,2023-12-05,0.778,0.0,10.0,150971.0,modern,audio_features,0
0.389,90.028,0.742,jazz,0.202,0.472,"flâneur, marsquake",4.0,0.108,45,Respiro,Jazz Vibes,Respiro,2024-06-11,0.863,1.0,7.0,122665.0,modern,audio_features,0
0.372,153.874,0.57,jazz,0.237,0.168,"Sátyr, Mosalla, Louk",4.0,0.0773,45,Aquarius,Jazz Vibes,Aquarius,2024-05-06,0.911,0.0,7.0,129351.0,modern,audio_features,0
0.45,86.018,0.759,jazz,0.0943,0.232,"SamuW, Kimmø",4.0,0.196,45,Como,Jazz Vibes,Como,2023-11-03,0.726,1.0,0.0,125581.0,modern,audio_features,0
0.317,161.432,0.392,jazz,0.109,0.236,"Lola, Bluewerks",3.0,0.067,45,A Cosmic Hiss,Jazz Vibes,A Cosmic Hiss,2024-02-23,0.904,1.0,2.0,151579.0,modern,audio_features,0
0.277,79.99,0.756,jazz,0.116,0.396,"rocomoco, Hoffy Beats, damaa.beats",4.0,0.0644,45,Grooveshop (damaa.beats Remix),Jazz Vibes,Grooveshop - damaa.beats Remix,2024-02-07,0.91,0.0,10.0,132000.0,modern,audio_features,0
0.282,135.018,0.77,jazz,0.172,0.602,Rosemary beats,3.0,0.348,45,Night Driver,Jazz Vibes,Night Driver,2024-06-28,0.361,0.0,2.0,141500.0,modern,audio_features,0
0.507,88.987,0.427,jazz,0.372,0.389,"Slo Five, Frances The Mute",4.0,0.216,45,Floating,Jazz Vibes,Floating,2024-01-23,0.672,0.0,6.0,143258.0,modern,audio_features,0
0.455,91.992,0.854,jazz,0.126,0.696,"Sem0r, Loyae",4.0,0.0595,45,Blossom,Jazz Vibes,Blossom,2023-10-04,0.801,0.0,10.0,114781.0,modern,audio_features,0
